stateEstimate.x_x,stateEstimate.x_y,stateEstimate.y_x,stateEstimate.y_y,stateEstimate.z_x,stateEstimate.z_y,stateEstimate.roll_x,stateEstimate.roll_y,stateEstimate.pitch_x,stateEstimate.pitch_y,stateEstimate.yaw_x,stateEstimate.yaw_y
1088124.,0.0636,1088124.,0.2674,1088124.,0.0117,1088124.,0.0922,1088124.,-0.0523,1088124.,-0.6778
1088164.,0.0634,1088164.,0.2689,1088164.,0.0115,1088164.,0.014,1088164.,-0.0529,1088164.,-0.6787
1088204.,0.0633,1088204.,0.2691,1088204.,0.0119,1088204.,0.0128,1088204.,-0.0539,1088204.,-0.681
1088244.,0.0629,1088244.,0.2668,1088244.,0.0121,1088244.,0.0668,1088244.,-0.0432,1088244.,-0.6693
1088284.,0.0633,1088284.,0.2650,1088284.,0.0114,1088284.,0.0947,1088284.,-0.0370,1088284.,-0.6307
1088324.,0.0637,1088324.,0.2646,1088324.,0.0106,1088324.,0.04,1088324.,-0.0500,1088324.,-0.5974
1088364.,0.0637,1088364.,0.2644,1088364.,0.0103,1088364.,0.0617,1088364.,-0.0486,1088364.,-0.5874
1088404.,0.0641,1088404.,0.2646,1088404.,0.0105,1088404.,0.0289,1088404.,-0.0547,1088404.,-0.5803
1088444.,0.0655,1088444.,0.2636,1088444.,0.0104,1088444.,0.0440,1088444.,-0.1003,1088444.,-0.5548
1088484.,0.0645,1088484.,0.2635,1088484.,0.0114,1088484.,0.0205,1088484.,-0.0323,1088484.,-0.5515
1088524.,0.0671,1088524.,0.2612,1088524.,0.0114,1088524.,0.056,1088524.,-0.1334,1088524.,-0.5120
1088564.,0.0667,1088564.,0.2595,1088564.,0.0118,1088564.,0.0808,1088564.,-0.0977,1088564.,-0.4977
1088604.,0.0662,1088604.,0.2585,1088604.,0.0113,1088604.,0.0745,1088604.,-0.0757,1088604.,-0.4943
1088644.,0.0659,1088644.,0.2576,1088644.,0.0114,1088644.,0.0631,1088644.,-0.0554,1088644.,-0.4797
1088684.,0.0664,1088684.,0.2572,1088684.,0.011,1088684.,0.0294,1088684.,-0.096,1088684.,-0.4749
1088724.,0.0658,1088724.,0.2557,1088724.,0.0112,1088724.,-0.0091,1088724.,-0.0647,1088724.,-0.4587
1088764.,0.066,1088764.,0.255,1088764.,0.0121,1088764.,0.0306,1088764.,-0.0728,1088764.,-0.4555
1088804.,0.0656,1088804.,0.2551,1088804.,0.0110,1088804.,-0.0029,1088804.,-0.0336,1088804.,-0.453
1088844.,0.0654,1088844.,0.254,1088844.,0.012,1088844.,-0.0086,1088844.,-0.0330,1088844.,-0.4375
1088884.,0.0668,1088884.,0.2528,1088884.,0.0126,1088884.,0.0057,1088884.,-0.0760,1088884.,-0.4164
1088924.,0.0666,1088924.,0.2511,1088924.,0.0119,1088924.,0.0607,1088924.,-0.0544,1088924.,-0.4185
1088964.,0.0676,1088964.,0.2513,1088964.,0.0117,1088964.,-0.0005,1088964.,-0.0711,1088964.,-0.3938
1089004.,0.0678,1089004.,0.2501,1089004.,0.012,1089004.,0.0293,1089004.,-0.0576,1089004.,-0.3899
1089044.,0.0670,1089044.,0.2501,1089044.,0.0121,1089044.,0.002,1089044.,-0.0362,1089044.,-0.4039
1089084.,0.0670,1089084.,0.2481,1089084.,0.0124,1089084.,0.0680,1089084.,0.0004,1089084.,-0.4098
1089124.,0.0674,1089124.,0.2492,1089124.,0.0120,1089124.,0.0066,1089124.,-0.0117,1089124.,-0.4138
1089164.,0.0662,1089164.,0.2476,1089164.,0.0113,1089164.,0.0751,1089164.,0.0388,1089164.,-0.4219
1089204.,0.0677,1089204.,0.2472,1089204.,0.0104,1089204.,0.0196,1089204.,0.0002,1089204.,-0.3897
1089244.,0.0669,1089244.,0.2466,1089244.,0.0106,1089244.,-0.0212,1089244.,0.0360,1089244.,-0.3862
1089284.,0.0682,1089284.,0.2449,1089284.,0.0113,1089284.,-0.0088,1089284.,0.0042,1089284.,-0.3683
1089324.,0.0680,1089324.,0.2444,1089324.,0.0109,1089324.,-0.0032,1089324.,-0.0099,1089324.,-0.3695
1089364.,0.0683,1089364.,0.2435,1089364.,0.0106,1089364.,-0.0142,1089364.,-0.0080,1089364.,-0.36
1089404.,0.0683,1089404.,0.2441,1089404.,0.0109,1089404.,-0.0094,1089404.,-0.0037,1089404.,-0.3629
1089444.,0.0679,1089444.,0.2428,1089444.,0.0107,1089444.,0.0004,1089444.,-0.0053,1089444.,-0.3608
1089484.,0.0699,1089484.,0.2386,1089484.,0.011,1089484.,0.0835,1089484.,-0.0666,1089484.,-0.3476
1089524.,0.0697,1089524.,0.2363,1089524.,0.0116,1089524.,0.1265,1089524.,-0.0004,1089524.,-0.3437
1089564.,0.0709,1089564.,0.2347,1089564.,0.012,1089564.,0.1055,1089564.,-0.0284,1089564.,-0.3404
1089604.,0.0705,1089604.,0.2351,1089604.,0.0126,1089604.,0.0603,1089604.,0.0068,1089604.,-0.3345
1089644.,0.0731,1089644.,0.2340,1089644.,0.0131,1089644.,0.0561,1089644.,-0.0598,1089644.,-0.3362
1089684.,0.0731,1089684.,0.2329,1089684.,0.0126,1089684.,0.0588,1089684.,-0.0305,1089684.,-0.3347
1089724.,0.0740,1089724.,0.2326,1089724.,0.0118,1089724.,0.0164,1089724.,-0.0241,1089724.,-0.3366
1089764.,0.0739,1089764.,0.2328,1089764.,0.0110,1089764.,0.0114,1089764.,-0.0056,1089764.,-0.3282
1089804.,0.0741,1089804.,0.2302,1089804.,0.0110,1089804.,0.0667,1089804.,-0.0241,1089804.,-0.3337
1089844.,0.0744,1089844.,0.2295,1089844.,0.0115,1089844.,0.0565,1089844.,0.0024,1089844.,-0.3273
1089884.,0.0755,1089884.,0.2291,1089884.,0.0119,1089884.,-0.0137,1089884.,-0.0634,1089884.,-0.3241
1089924.,0.0735,1089924.,0.2278,1089924.,0.013,1089924.,0.0110,1089924.,0.0312,1089924.,-0.3218
1089964.,0.0763,1089964.,0.2283,1089964.,0.0121,1089964.,-0.0188,1089964.,-0.0353,1089964.,-0.3126
1090004.,0.0762,1090004.,0.2264,1090004.,0.0114,1090004.,-0.0189,1090004.,-0.0138,1090004.,-0.3090
1090044.,0.0775,1090044.,0.2257,1090044.,0.0105,1090044.,-0.0174,1090044.,-0.0522,1090044.,-0.3056
1090084.,0.0756,1090084.,0.2246,1090084.,0.0102,1090084.,0.0620,1090084.,0.0412,1090084.,-0.3144
1090124.,0.0753,1090124.,0.2258,1090124.,0.0108,1090124.,0.0136,1090124.,0.0349,1090124.,-0.3130
1090164.,0.0776,1090164.,0.2268,1090164.,0.0113,1090164.,-0.0124,1090164.,-0.0154,1090164.,-0.3068
1090204.,0.0740,1090204.,0.2223,1090204.,0.0115,1090204.,0.1082,1090204.,0.1103,1090204.,-0.3179
1090244.,0.0752,1090244.,0.2203,1090244.,0.0110,1090244.,0.1472,1090244.,0.0461,1090244.,-0.3283
1090284.,0.0746,1090284.,0.2216,1090284.,0.0112,1090284.,0.0623,1090284.,0.0546,1090284.,-0.3207
1090324.,0.0746,1090324.,0.2200,1090324.,0.0113,1090324.,0.059,1090324.,0.0476,1090324.,-0.3222
1090364.,0.0747,1090364.,0.2177,1090364.,0.0113,1090364.,0.0572,1090364.,0.0897,1090364.,-0.3046
1090404.,0.0757,1090404.,0.2179,1090404.,0.0109,1090404.,0.0352,1090404.,0.0443,1090404.,-0.3026
1090444.,0.0756,1090444.,0.2174,1090444.,0.0102,1090444.,0.0399,1090444.,0.0372,1090444.,-0.3062
1090484.,0.0762,1090484.,0.2172,1090484.,0.0105,1090484.,0.0562,1090484.,0.0062,1090484.,-0.3130
1090524.,0.0757,1090524.,0.2169,1090524.,0.0108,1090524.,0.0471,1090524.,-0.0004,1090524.,-0.3194
1090564.,0.0748,1090564.,0.2177,1090564.,0.0127,1090564.,0.0173,1090564.,0.0024,1090564.,-0.317
1090604.,0.0743,1090604.,0.2158,1090604.,0.0124,1090604.,0.0554,1090604.,0.0375,1090604.,-0.3018
1090644.,0.0739,1090644.,0.2165,1090644.,0.0121,1090644.,0.0079,1090644.,0.0505,1090644.,-0.2813
1090684.,0.076,1090684.,0.2152,1090684.,0.0123,1090684.,0.0419,1090684.,-0.0188,1090684.,-0.2645
1090724.,0.0739,1090724.,0.2139,1090724.,0.0112,1090724.,0.0622,1090724.,0.0379,1090724.,-0.2682
1090764.,0.0761,1090764.,0.2139,1090764.,0.012,1090764.,0.0072,1090764.,-0.0164,1090764.,-0.2326
1090804.,0.0755,1090804.,0.2119,1090804.,0.0122,1090804.,0.0953,1090804.,0.0117,1090804.,-0.2323
1090844.,0.0761,1090844.,0.2134,1090844.,0.0128,1090844.,0.029,1090844.,-0.0145,1090844.,-0.2274
1090884.,0.0781,1090884.,0.2109,1090884.,0.0128,1090884.,0.0888,1090884.,-0.051,1090884.,-0.1785
1090924.,0.0787,1090924.,0.2092,1090924.,0.0119,1090924.,0.0910,1090924.,-0.0305,1090924.,-0.1419
1090964.,0.0802,1090964.,0.2091,1090964.,0.0111,1090964.,0.071,1090964.,-0.0364,1090964.,-0.1031
1091004.,0.08,1091004.,0.2104,1091004.,0.0115,1091004.,0.0341,1091004.,-0.0129,1091004.,-0.1087
1091044.,0.0807,1091044.,0.2107,1091044.,0.0113,1091044.,0.0284,1091044.,-0.0346,1091044.,-0.1041
1091084.,0.0803,1091084.,0.2076,1091084.,0.0109,1091084.,0.1484,1091084.,-0.0125,1091084.,-0.0852
1091124.,0.0793,1091124.,0.2081,1091124.,0.0121,1091124.,0.1306,1091124.,-0.0189,1091124.,-0.1268
1091164.,0.0776,1091164.,0.2082,1091164.,0.0119,1091164.,0.061,1091164.,0.0486,1091164.,-0.1176
1091204.,0.0782,1091204.,0.2075,1091204.,0.0113,1091204.,0.0704,1091204.,0.0143,1091204.,-0.1178
1091244.,0.0776,1091244.,0.2080,1091244.,0.0116,1091244.,0.0586,1091244.,0.0152,1091244.,-0.1226
1091284.,0.0758,1091284.,0.2067,1091284.,0.0111,1091284.,0.1138,1091284.,0.0524,1091284.,-0.1395
1091324.,0.0778,1091324.,0.2071,1091324.,0.0111,1091324.,0.0665,1091324.,-0.0507,1091324.,-0.1398
1091364.,0.0778,1091364.,0.2079,1091364.,0.0112,1091364.,0.0357,1091364.,-0.0313,1091364.,-0.1284
1091404.,0.0776,1091404.,0.2094,1091404.,0.0107,1091404.,0.0101,1091404.,-0.0274,1091404.,-0.1279
1091444.,0.0764,1091444.,0.2117,1091444.,0.0114,1091444.,-0.0148,1091444.,-0.0101,1091444.,-0.161
1091484.,0.0773,1091484.,0.2126,1091484.,0.0118,1091484.,-0.0006,1091484.,-0.0434,1091484.,-0.1590
1091524.,0.0755,1091524.,0.2151,1091524.,0.0116,1091524.,-0.0283,1091524.,0.0076,1091524.,-0.1992
1091564.,0.0752,1091564.,0.2151,1091564.,0.0119,1091564.,0.0041,1091564.,-0.0071,1091564.,-0.2080
1091604.,0.0756,1091604.,0.214,1091604.,0.0113,1091604.,0.0469,1091604.,-0.0091,1091604.,-0.1889
1091644.,0.0761,1091644.,0.2149,1091644.,0.0108,1091644.,-0.0064,1091644.,-0.0001,1091644.,-0.1820
1091684.,0.0758,1091684.,0.2143,1091684.,0.0109,1091684.,0.0051,1091684.,0.0103,1091684.,-0.1803
1091724.,0.0758,1091724.,0.2145,1091724.,0.0123,1091724.,0.04,1091724.,-0.0087,1091724.,-0.1811
1091764.,0.0771,1091764.,0.2167,1091764.,0.0111,1091764.,-0.0336,1091764.,-0.0681,1091764.,-0.1828
1091804.,0.0740,1091804.,0.2169,1091804.,0.0115,1091804.,0.0323,1091804.,0.0323,1091804.,-0.2097
1091844.,0.0766,1091844.,0.2173,1091844.,0.0114,1091844.,0.044,1091844.,-0.0863,1091844.,-0.2037
1091884.,0.0781,1091884.,0.2205,1091884.,0.0114,1091884.,-0.0878,1091884.,-0.1251,1091884.,-0.2092
1091924.,0.0769,1091924.,0.2217,1091924.,0.0124,1091924.,-0.0824,1091924.,-0.0821,1091924.,-0.2161
1091964.,0.0778,1091964.,0.221,1091964.,0.0117,1091964.,-0.0277,1091964.,-0.122,1091964.,-0.2035
1092004.,0.0754,1092004.,0.2202,1092004.,0.0124,1092004.,0.0446,1092004.,-0.0685,1092004.,-0.2025
1092044.,0.0751,1092044.,0.2232,1092044.,0.0121,1092044.,0.0239,1092044.,-0.0401,1092044.,-0.213
1092084.,0.077,1092084.,0.2232,1092084.,0.0118,1092084.,0.0485,1092084.,-0.0884,1092084.,-0.1992
1092124.,0.0755,1092124.,0.2244,1092124.,0.0116,1092124.,-0.0152,1092124.,0.0069,1092124.,-0.2437
1092164.,0.0764,1092164.,0.224,1092164.,0.0124,1092164.,0.0299,1092164.,-0.019,1092164.,-0.2450
1092204.,0.076,1092204.,0.2238,1092204.,0.0124,1092204.,0.0668,1092204.,-0.0147,1092204.,-0.2464
1092244.,0.0752,1092244.,0.2257,1092244.,0.0124,1092244.,0.0493,1092244.,0.0165,1092244.,-0.2446
1092284.,0.0770,1092284.,0.2253,1092284.,0.0124,1092284.,0.095,1092284.,-0.068,1092284.,-0.2328
1092324.,0.0742,1092324.,0.2257,1092324.,0.012,1092324.,0.1184,1092324.,0.0024,1092324.,-0.2286
1092364.,0.0766,1092364.,0.2244,1092364.,0.0121,1092364.,0.1651,1092364.,-0.1079,1092364.,-0.2365
1092404.,0.0730,1092404.,0.2243,1092404.,0.0126,1092404.,0.1921,1092404.,-0.0070,1092404.,-0.2058
1092444.,0.0734,1092444.,0.2242,1092444.,0.0128,1092444.,0.1805,1092444.,-0.0424,1092444.,-0.2211
1092484.,0.0734,1092484.,0.2250,1092484.,0.0133,1092484.,0.1527,1092484.,-0.0608,1092484.,-0.2232
1092524.,0.0737,1092524.,0.2236,1092524.,0.0122,1092524.,0.1814,1092524.,-0.0369,1092524.,-0.2407
1092564.,0.0725,1092564.,0.2239,1092564.,0.0117,1092564.,0.1534,1092564.,-0.0346,1092564.,-0.2436
1092604.,0.0734,1092604.,0.2227,1092604.,0.0123,1092604.,0.1984,1092604.,-0.0561,1092604.,-0.2498
1092644.,0.0724,1092644.,0.2236,1092644.,0.0124,1092644.,0.1042,1092644.,-0.0522,1092644.,-0.2749
1092684.,0.0714,1092684.,0.2251,1092684.,0.0115,1092684.,0.0827,1092684.,-0.0188,1092684.,-0.2678
1092724.,0.072,1092724.,0.2254,1092724.,0.0107,1092724.,0.1018,1092724.,-0.0620,1092724.,-0.2600
1092764.,0.0711,1092764.,0.2233,1092764.,0.0112,1092764.,0.128,1092764.,-0.0388,1092764.,-0.2668
1092804.,0.0702,1092804.,0.2241,1092804.,0.0111,1092804.,0.1166,1092804.,-0.0078,1092804.,-0.2625
1092844.,0.0701,1092844.,0.2249,1092844.,0.0111,1092844.,0.0821,1092844.,-0.046,1092844.,-0.2736
1092884.,0.0703,1092884.,0.2248,1092884.,0.0119,1092884.,0.1005,1092884.,-0.0738,1092884.,-0.2736
1092924.,0.0696,1092924.,0.2227,1092924.,0.0116,1092924.,0.1792,1092924.,-0.0449,1092924.,-0.2762
1092964.,0.0694,1092964.,0.2229,1092964.,0.0119,1092964.,0.1629,1092964.,-0.0621,1092964.,-0.2775
1093004.,0.0698,1093004.,0.223,1093004.,0.012,1093004.,0.1549,1093004.,-0.0744,1093004.,-0.2768
1093044.,0.0690,1093044.,0.2227,1093044.,0.0117,1093044.,0.1491,1093044.,-0.0614,1093044.,-0.2759
1093084.,0.0684,1093084.,0.2237,1093084.,0.0124,1093084.,0.0831,1093084.,-0.0603,1093084.,-0.2887
1093124.,0.0681,1093124.,0.2248,1093124.,0.0120,1093124.,0.0829,1093124.,-0.0356,1093124.,-0.2767
1093164.,0.069,1093164.,0.2224,1093164.,0.0126,1093164.,0.1446,1093164.,-0.0589,1093164.,-0.2866
1093204.,0.069,1093204.,0.2231,1093204.,0.013,1093204.,0.0703,1093204.,-0.0495,1093204.,-0.3129
1093244.,0.0707,1093244.,0.2237,1093244.,0.0133,1093244.,0.097,1093244.,-0.0957,1093244.,-0.3009
1093284.,0.0663,1093284.,0.2246,1093284.,0.0127,1093284.,0.0481,1093284.,0.0341,1093284.,-0.3039
1093324.,0.0688,1093324.,0.2245,1093324.,0.0122,1093324.,0.0608,1093324.,-0.0473,1093324.,-0.2956
1093364.,0.0683,1093364.,0.2232,1093364.,0.0118,1093364.,0.0734,1093364.,-0.0198,1093364.,-0.3108
1093404.,0.0672,1093404.,0.2210,1093404.,0.0115,1093404.,0.0998,1093404.,0.013,1093404.,-0.3375
1093444.,0.0685,1093444.,0.2212,1093444.,0.0113,1093444.,0.1133,1093444.,-0.0562,1093444.,-0.3285
1093484.,0.0686,1093484.,0.2238,1093484.,0.0122,1093484.,0.0353,1093484.,-0.0623,1093484.,-0.3163
1093524.,0.0683,1093524.,0.2238,1093524.,0.0123,1093524.,0.0451,1093524.,-0.0499,1093524.,-0.3098
1093564.,0.0686,1093564.,0.2213,1093564.,0.0123,1093564.,0.1171,1093564.,-0.0744,1093564.,-0.3072
1093604.,0.0696,1093604.,0.2212,1093604.,0.0125,1093604.,0.0586,1093604.,-0.1138,1093604.,-0.3270
1093644.,0.0713,1093644.,0.2203,1093644.,0.013,1093644.,0.0662,1093644.,-0.1510,1093644.,-0.3408
1093684.,0.0699,1093684.,0.2222,1093684.,0.0124,1093684.,0.0306,1093684.,-0.0738,1093684.,-0.3447
1093724.,0.0708,1093724.,0.2213,1093724.,0.0119,1093724.,0.0469,1093724.,-0.0778,1093724.,-0.3584
1093764.,0.0715,1093764.,0.2209,1093764.,0.0112,1093764.,0.0849,1093764.,-0.1106,1093764.,-0.3348
1093804.,0.0707,1093804.,0.2228,1093804.,0.0115,1093804.,0.0484,1093804.,-0.0606,1093804.,-0.3261
1093844.,0.0705,1093844.,0.2225,1093844.,0.0118,1093844.,0.0757,1093844.,-0.0539,1093844.,-0.3138
1093884.,0.0716,1093884.,0.2223,1093884.,0.0111,1093884.,0.0466,1093884.,-0.0510,1093884.,-0.3282
1093924.,0.0733,1093924.,0.2211,1093924.,0.0115,1093924.,0.0379,1093924.,-0.0723,1093924.,-0.3578
1093964.,0.0739,1093964.,0.2185,1093964.,0.0114,1093964.,0.0969,1093964.,-0.0489,1093964.,-0.3794
1094004.,0.0723,1094004.,0.2157,1094004.,0.0113,1094004.,0.2144,1094004.,0.0255,1094004.,-0.3731
1094044.,0.0728,1094044.,0.2151,1094044.,0.0109,1094044.,0.2117,1094044.,-0.0127,1094044.,-0.3592
1094084.,0.0719,1094084.,0.2160,1094084.,0.0114,1094084.,0.1194,1094084.,0.0387,1094084.,-0.3689
1094124.,0.0734,1094124.,0.2168,1094124.,0.0113,1094124.,0.0790,1094124.,-0.0274,1094124.,-0.3677
1094164.,0.0735,1094164.,0.2162,1094164.,0.0114,1094164.,0.0733,1094164.,0.0029,1094164.,-0.372
1094204.,0.0735,1094204.,0.2174,1094204.,0.0119,1094204.,0.0309,1094204.,0.0187,1094204.,-0.3592
1094244.,0.0751,1094244.,0.2177,1094244.,0.0122,1094244.,-0.0075,1094244.,-0.0099,1094244.,-0.3703
1094284.,0.0748,1094284.,0.2154,1094284.,0.0128,1094284.,0.0421,1094284.,0.0092,1094284.,-0.4106
1094324.,0.0755,1094324.,0.2141,1094324.,0.0124,1094324.,0.0559,1094324.,-0.0051,1094324.,-0.4197
1094364.,0.0753,1094364.,0.213,1094364.,0.0124,1094364.,0.0380,1094364.,0.0253,1094364.,-0.4549
1094404.,0.0762,1094404.,0.2133,1094404.,0.012,1094404.,0.0229,1094404.,0.0131,1094404.,-0.4558
1094444.,0.0766,1094444.,0.2115,1094444.,0.0129,1094444.,0.0636,1094444.,0.0229,1094444.,-0.4857
1094484.,0.0787,1094484.,0.2142,1094484.,0.0128,1094484.,-0.0378,1094484.,-0.0476,1094484.,-0.4589
1094524.,0.0783,1094524.,0.2129,1094524.,0.0119,1094524.,0.0088,1094524.,-0.0153,1094524.,-0.4814
1094564.,0.0809,1094564.,0.2126,1094564.,0.0119,1094564.,0.0305,1094564.,-0.0528,1094564.,-0.4755
1094604.,0.0807,1094604.,0.2126,1094604.,0.0112,1094604.,-0.0049,1094604.,-0.0328,1094604.,-0.4962
1094644.,0.0806,1094644.,0.213,1094644.,0.0111,1094644.,-0.0156,1094644.,-0.0555,1094644.,-0.4857
1094684.,0.0804,1094684.,0.2136,1094684.,0.0111,1094684.,-0.0173,1094684.,-0.036,1094684.,-0.4851
1094724.,0.0792,1094724.,0.2111,1094724.,0.0111,1094724.,0.0605,1094724.,0.0200,1094724.,-0.5203
1094764.,0.0813,1094764.,0.2106,1094764.,0.0118,1094764.,0.0410,1094764.,-0.0393,1094764.,-0.5368
1094804.,0.0823,1094804.,0.2103,1094804.,0.0107,1094804.,0.0186,1094804.,-0.0269,1094804.,-0.5729
1094844.,0.0831,1094844.,0.2082,1094844.,0.0104,1094844.,0.0616,1094844.,-0.0275,1094844.,-0.6048
1094884.,0.0842,1094884.,0.209,1094884.,0.0111,1094884.,0.0615,1094884.,-0.0826,1094884.,-0.5647
1094924.,0.0831,1094924.,0.2103,1094924.,0.0112,1094924.,0.0493,1094924.,-0.0385,1094924.,-0.5270
1094964.,0.0838,1094964.,0.2094,1094964.,0.0117,1094964.,0.0595,1094964.,-0.0251,1094964.,-0.5537
1095004.,0.0844,1095004.,0.2093,1095004.,0.0116,1095004.,0.0883,1095004.,-0.0366,1095004.,-0.5276
1095044.,0.0837,1095044.,0.2096,1095044.,0.0107,1095044.,0.0595,1095044.,0.0004,1095044.,-0.538
1095084.,0.0844,1095084.,0.2074,1095084.,0.0105,1095084.,0.0749,1095084.,-0.0449,1095084.,-0.6041
1095124.,0.0856,1095124.,0.2063,1095124.,0.0115,1095124.,0.0987,1095124.,-0.0834,1095124.,-0.6192
1095164.,0.0841,1095164.,0.2061,1095164.,0.0123,1095164.,0.0601,1095164.,-0.023,1095164.,-0.6652
1095204.,0.0845,1095204.,0.2042,1095204.,0.0121,1095204.,0.1092,1095204.,-0.0462,1095204.,-0.6984
1095244.,0.0844,1095244.,0.2070,1095244.,0.0124,1095244.,-0.0001,1095244.,-0.013,1095244.,-0.6811
1095284.,0.0836,1095284.,0.2037,1095284.,0.0121,1095284.,0.0711,1095284.,0.0011,1095284.,-0.7362
1095324.,0.0822,1095324.,0.2044,1095324.,0.0109,1095324.,0.0508,1095324.,0.0611,1095324.,-0.7226
1095364.,0.0813,1095364.,0.2047,1095364.,0.0105,1095364.,0.0577,1095364.,0.0631,1095364.,-0.6987
1095404.,0.0820,1095404.,0.2051,1095404.,0.0107,1095404.,0.0584,1095404.,0.0478,1095404.,-0.6961
1095444.,0.0816,1095444.,0.2061,1095444.,0.0108,1095444.,0.0276,1095444.,0.0497,1095444.,-0.6769
1095484.,0.0813,1095484.,0.2059,1095484.,0.0114,1095484.,0.0377,1095484.,0.0491,1095484.,-0.6717
1095524.,0.0815,1095524.,0.2043,1095524.,0.0105,1095524.,0.0781,1095524.,0.0224,1095524.,-0.6862
1095564.,0.0809,1095564.,0.2041,1095564.,0.0107,1095564.,0.0502,1095564.,0.0476,1095564.,-0.7006
1095604.,0.0820,1095604.,0.2047,1095604.,0.0114,1095604.,0.0087,1095604.,-0.0309,1095604.,-0.6879
1095644.,0.0785,1095644.,0.2014,1095644.,0.0111,1095644.,0.1548,1095644.,0.0797,1095644.,-0.7028
1095684.,0.0748,1095684.,0.2007,1095684.,0.0115,1095684.,0.1547,1095684.,0.2016,1095684.,-0.6985
1095724.,0.0767,1095724.,0.2000,1095724.,0.0112,1095724.,0.1311,1095724.,0.084,1095724.,-0.7173
1095764.,0.0763,1095764.,0.2014,1095764.,0.0105,1095764.,0.0842,1095764.,0.1092,1095764.,-0.6828
1095804.,0.0767,1095804.,0.1993,1095804.,0.0103,1095804.,0.1273,1095804.,0.0602,1095804.,-0.7113
1095844.,0.0773,1095844.,0.1998,1095844.,0.0103,1095844.,0.0772,1095844.,0.0479,1095844.,-0.6928
1095884.,0.0780,1095884.,0.2006,1095884.,0.0112,1095884.,0.0473,1095884.,-0.0077,1095884.,-0.6867
1095924.,0.0777,1095924.,0.1993,1095924.,0.0109,1095924.,0.0569,1095924.,0.0010,1095924.,-0.6933
1095964.,0.0776,1095964.,0.2003,1095964.,0.0111,1095964.,0.0437,1095964.,0.0109,1095964.,-0.6764
1096004.,0.0779,1096004.,0.1987,1096004.,0.0117,1096004.,0.0351,1096004.,-0.008,1096004.,-0.6818
1096044.,0.0782,1096044.,0.1964,1096044.,0.0108,1096044.,0.0764,1096044.,-0.0385,1096044.,-0.6840
1096084.,0.0781,1096084.,0.1961,1096084.,0.0124,1096084.,0.0721,1096084.,-0.0256,1096084.,-0.6745
1096124.,0.0777,1096124.,0.1971,1096124.,0.0125,1096124.,-0.0141,1096124.,-0.0428,1096124.,-0.6672
1096164.,0.0768,1096164.,0.1965,1096164.,0.0123,1096164.,-0.0152,1096164.,-0.0311,1096164.,-0.67
1096204.,0.0768,1096204.,0.1949,1096204.,0.0124,1096204.,0.0212,1096204.,-0.0372,1096204.,-0.6684
1096244.,0.0791,1096244.,0.1947,1096244.,0.0113,1096244.,0.0365,1096244.,-0.1353,1096244.,-0.6591
1096284.,0.0767,1096284.,0.1962,1096284.,0.0108,1096284.,-0.0127,1096284.,0.0097,1096284.,-0.6699
1096324.,0.0778,1096324.,0.1948,1096324.,0.0109,1096324.,0.0176,1096324.,-0.0112,1096324.,-0.6657
1096364.,0.077,1096364.,0.1946,1096364.,0.0117,1096364.,0.0525,1096364.,-0.0045,1096364.,-0.6569
1096404.,0.079,1096404.,0.1976,1096404.,0.0119,1096404.,-0.0358,1096404.,-0.0867,1096404.,-0.6579
1096444.,0.0810,1096444.,0.1933,1096444.,0.0117,1096444.,0.1049,1096444.,-0.1369,1096444.,-0.6237
1096484.,0.0824,1096484.,0.1949,1096484.,0.0116,1096484.,0.0472,1096484.,-0.15,1096484.,-0.6339
1096524.,0.0811,1096524.,0.1943,1096524.,0.0119,1096524.,0.0456,1096524.,-0.0453,1096524.,-0.6439
1096564.,0.0812,1096564.,0.1936,1096564.,0.0122,1096564.,0.0261,1096564.,-0.0205,1096564.,-0.6535
1096604.,0.0822,1096604.,0.193,1096604.,0.0115,1096604.,0.0458,1096604.,-0.0370,1096604.,-0.6474
1096644.,0.0819,1096644.,0.1925,1096644.,0.011,1096644.,0.0334,1096644.,-0.0224,1096644.,-0.6618
1096684.,0.0828,1096684.,0.1908,1096684.,0.0106,1096684.,0.0482,1096684.,-0.0171,1096684.,-0.6735
1096724.,0.0839,1096724.,0.1926,1096724.,0.0104,1096724.,-0.0442,1096724.,-0.0545,1096724.,-0.6885
1096764.,0.0852,1096764.,0.1906,1096764.,0.0111,1096764.,0.0074,1096764.,-0.0807,1096764.,-0.6798
1096804.,0.0850,1096804.,0.1891,1096804.,0.0104,1096804.,0.0077,1096804.,-0.06,1096804.,-0.7121
1096844.,0.0856,1096844.,0.1892,1096844.,0.0103,1096844.,-0.0371,1096844.,-0.0835,1096844.,-0.7355
1096884.,0.0856,1096884.,0.1903,1096884.,0.0102,1096884.,-0.0238,1096884.,-0.0573,1096884.,-0.7159
1096924.,0.0863,1096924.,0.1916,1096924.,0.0114,1096924.,-0.0135,1096924.,-0.0858,1096924.,-0.6748
1096964.,0.0842,1096964.,0.1908,1096964.,0.0118,1096964.,0.0052,1096964.,-0.0106,1096964.,-0.704
1097004.,0.0841,1097004.,0.1899,1097004.,0.0123,1097004.,0.0101,1097004.,0.0101,1097004.,-0.7187
1097044.,0.0846,1097044.,0.1890,1097044.,0.0126,1097044.,0.0259,1097044.,-0.0373,1097044.,-0.7111
1097084.,0.0842,1097084.,0.1898,1097084.,0.0109,1097084.,-0.0273,1097084.,-0.0189,1097084.,-0.7308
